#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
18.77       0.00462165      0.00787623      0.00362741      0.00462165      0.00787623      0.00362741      
18.78       0.00461713      0.00786629      0.00362431      0.00461713      0.00786629      0.00362431      
18.79       0.00461263      0.00785637      0.00362121      0.00461263      0.00785637      0.00362121      
18.8       0.00460813      0.00784646      0.00361813      0.00460813      0.00784646      0.00361813      
18.81       0.00460364      0.00783658      0.00361504      0.00460364      0.00783658      0.00361504      
18.82       0.00459915      0.00782672      0.00361196      0.00459915      0.00782672      0.00361196      
18.83       0.00459467      0.00781687      0.00360888      0.00459467      0.00781687      0.00360888      
18.84       0.0045902      0.00780704      0.00360581      0.0045902      0.00780704      0.00360581      
18.85       0.00458574      0.00779723      0.00360274      0.00458574      0.00779723      0.00360274      
18.86       0.00458128      0.00778744      0.00359967      0.00458128      0.00778744      0.00359967      
18.87       0.00457683      0.00777767      0.00359661      0.00457683      0.00777767      0.00359661      
18.88       0.00457238      0.00776792      0.00359355      0.00457238      0.00776792      0.00359355      
18.89       0.00456794      0.00775818      0.0035905      0.00456794      0.00775818      0.0035905      
18.9       0.00456351      0.00774847      0.00358745      0.00456351      0.00774847      0.00358745      
18.91       0.00455908      0.00773877      0.0035844      0.00455908      0.00773877      0.0035844      
18.92       0.00455466      0.00772909      0.00358136      0.00455466      0.00772909      0.00358136      
18.93       0.00455025      0.00771943      0.00357832      0.00455025      0.00771943      0.00357832      
18.94       0.00454585      0.00770978      0.00357529      0.00454585      0.00770978      0.00357529      
18.95       0.00454145      0.00770016      0.00357226      0.00454145      0.00770016      0.00357226      
18.96       0.00453705      0.00769055      0.00356923      0.00453705      0.00769055      0.00356923      
18.97       0.00453267      0.00768096      0.00356621      0.00453267      0.00768096      0.00356621      
18.98       0.00452829      0.00767139      0.00356319      0.00452829      0.00767139      0.00356319      
18.99       0.00452391      0.00766184      0.00356017      0.00452391      0.00766184      0.00356017      
19       0.00451955      0.00765231      0.00355716      0.00451955      0.00765231      0.00355716      
19.01       0.00451519      0.00764279      0.00355415      0.00451519      0.00764279      0.00355415      
19.02       0.00451083      0.00763329      0.00355115      0.00451083      0.00763329      0.00355115      
19.03       0.00450649      0.00762381      0.00354815      0.00450649      0.00762381      0.00354815      
19.04       0.00450214      0.00761435      0.00354516      0.00450214      0.00761435      0.00354516      
19.05       0.00449781      0.0076049      0.00354216      0.00449781      0.0076049      0.00354216      
19.06       0.00449348      0.00759547      0.00353918      0.00449348      0.00759547      0.00353918      
19.07       0.00448916      0.00758607      0.00353619      0.00448916      0.00758607      0.00353619      
19.08       0.00448484      0.00757667      0.00353321      0.00448484      0.00757667      0.00353321      
19.09       0.00448053      0.0075673      0.00353024      0.00448053      0.0075673      0.00353024      
19.1       0.00447623      0.00755794      0.00352726      0.00447623      0.00755794      0.00352726      
19.11       0.00447193      0.0075486      0.00352429      0.00447193      0.0075486      0.00352429      
19.12       0.00446764      0.00753928      0.00352133      0.00446764      0.00753928      0.00352133      
19.13       0.00446336      0.00752997      0.00351837      0.00446336      0.00752997      0.00351837      
19.14       0.00445908      0.00752069      0.00351541      0.00445908      0.00752069      0.00351541      
19.15       0.00445481      0.00751142      0.00351246      0.00445481      0.00751142      0.00351246      
19.16       0.00445055      0.00750216      0.00350951      0.00445055      0.00750216      0.00350951      
19.17       0.00444629      0.00749293      0.00350656      0.00444629      0.00749293      0.00350656      
19.18       0.00444203      0.00748371      0.00350362      0.00444203      0.00748371      0.00350362      
19.19       0.00443779      0.00747451      0.00350068      0.00443779      0.00747451      0.00350068      
19.2       0.00443355      0.00746532      0.00349774      0.00443355      0.00746532      0.00349774      
19.21       0.00442931      0.00745616      0.00349481      0.00442931      0.00745616      0.00349481      
19.22       0.00442509      0.00744701      0.00349189      0.00442509      0.00744701      0.00349189      
19.23       0.00442086      0.00743787      0.00348896      0.00442086      0.00743787      0.00348896      
19.24       0.00441665      0.00742876      0.00348604      0.00441665      0.00742876      0.00348604      
19.25       0.00441244      0.00741966      0.00348313      0.00441244      0.00741966      0.00348313      
19.26       0.00440824      0.00741058      0.00348021      0.00440824      0.00741058      0.00348021      
19.27       0.00440404      0.00740151      0.0034773      0.00440404      0.00740151      0.0034773      
19.28       0.00439985      0.00739246      0.0034744      0.00439985      0.00739246      0.0034744      
19.29       0.00439566      0.00738343      0.0034715      0.00439566      0.00738343      0.0034715      
19.3       0.00439148      0.00737441      0.0034686      0.00439148      0.00737441      0.0034686      
19.31       0.00438731      0.00736541      0.0034657      0.00438731      0.00736541      0.0034657      
19.32       0.00438314      0.00735643      0.00346281      0.00438314      0.00735643      0.00346281      
19.33       0.00437898      0.00734747      0.00345993      0.00437898      0.00734747      0.00345993      
19.34       0.00437483      0.00733852      0.00345704      0.00437483      0.00733852      0.00345704      
19.35       0.00437068      0.00732958      0.00345416      0.00437068      0.00732958      0.00345416      
19.36       0.00436654      0.00732067      0.00345129      0.00436654      0.00732067      0.00345129      
19.37       0.0043624      0.00731177      0.00344842      0.0043624      0.00731177      0.00344842      
19.38       0.00435827      0.00730288      0.00344555      0.00435827      0.00730288      0.00344555      
19.39       0.00435415      0.00729402      0.00344268      0.00435415      0.00729402      0.00344268      
19.4       0.00435003      0.00728517      0.00343982      0.00435003      0.00728517      0.00343982      
19.41       0.00434592      0.00727633      0.00343696      0.00434592      0.00727633      0.00343696      
19.42       0.00434181      0.00726751      0.00343411      0.00434181      0.00726751      0.00343411      
19.43       0.00433771      0.00725871      0.00343126      0.00433771      0.00725871      0.00343126      
19.44       0.00433361      0.00724992      0.00342841      0.00433361      0.00724992      0.00342841      
19.45       0.00432952      0.00724115      0.00342557      0.00432952      0.00724115      0.00342557      
19.46       0.00432544      0.0072324      0.00342273      0.00432544      0.0072324      0.00342273      
19.47       0.00432136      0.00722366      0.00341989      0.00432136      0.00722366      0.00341989      
19.48       0.00431729      0.00721494      0.00341706      0.00431729      0.00721494      0.00341706      
19.49       0.00431323      0.00720623      0.00341423      0.00431323      0.00720623      0.00341423      
19.5       0.00430917      0.00719754      0.0034114      0.00430917      0.00719754      0.0034114      
19.51       0.00430511      0.00718887      0.00340858      0.00430511      0.00718887      0.00340858      
19.52       0.00430107      0.00718021      0.00340576      0.00430107      0.00718021      0.00340576      
19.53       0.00429702      0.00717156      0.00340295      0.00429702      0.00717156      0.00340295      
19.54       0.00429299      0.00716294      0.00340013      0.00429299      0.00716294      0.00340013      
