#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
10.945       7.30108e-05      7.30108e-05      7.67863e-05      0.000169252      0.000169252      0.000200677      
10.95       7.29114e-05      7.29114e-05      7.66837e-05      0.000168985      0.000168985      0.00020038      
10.955       7.28123e-05      7.28123e-05      7.65814e-05      0.000168718      0.000168718      0.000200084      
10.96       7.27134e-05      7.27134e-05      7.64793e-05      0.000168452      0.000168452      0.000199789      
10.965       7.26148e-05      7.26148e-05      7.63774e-05      0.000168186      0.000168186      0.000199495      
10.97       7.25164e-05      7.25164e-05      7.62758e-05      0.000167921      0.000167921      0.000199201      
10.975       7.24182e-05      7.24182e-05      7.61743e-05      0.000167657      0.000167657      0.000198908      
10.98       7.23203e-05      7.23203e-05      7.60731e-05      0.000167394      0.000167394      0.000198615      
10.985       7.22226e-05      7.22226e-05      7.59721e-05      0.000167131      0.000167131      0.000198323      
10.99       7.21251e-05      7.21251e-05      7.58714e-05      0.000166869      0.000166869      0.000198032      
10.995       7.20278e-05      7.20278e-05      7.57708e-05      0.000166608      0.000166608      0.000197742      
11       7.19308e-05      7.19308e-05      7.56705e-05      0.000166347      0.000166347      0.000197452      
11.005       7.1834e-05      7.1834e-05      7.55704e-05      0.000166087      0.000166087      0.000197162      
11.01       7.17374e-05      7.17374e-05      7.54704e-05      0.000165827      0.000165827      0.000196874      
11.015       7.16411e-05      7.16411e-05      7.53708e-05      0.000165568      0.000165568      0.000196586      
11.02       7.15449e-05      7.15449e-05      7.52713e-05      0.00016531      0.00016531      0.000196299      
11.025       7.1449e-05      7.1449e-05      7.5172e-05      0.000165053      0.000165053      0.000196012      
11.03       7.13534e-05      7.13534e-05      7.5073e-05      0.000164796      0.000164796      0.000195726      
11.035       7.12579e-05      7.12579e-05      7.49742e-05      0.00016454      0.00016454      0.000195441      
11.04       7.11627e-05      7.11627e-05      7.48755e-05      0.000164284      0.000164284      0.000195156      
11.045       7.10677e-05      7.10677e-05      7.47771e-05      0.000164029      0.000164029      0.000194872      
11.05       7.09729e-05      7.09729e-05      7.4679e-05      0.000163775      0.000163775      0.000194588      
11.055       7.08783e-05      7.08783e-05      7.4581e-05      0.000163521      0.000163521      0.000194305      
11.06       7.0784e-05      7.0784e-05      7.44832e-05      0.000163268      0.000163268      0.000194023      
11.065       7.06899e-05      7.06899e-05      7.43856e-05      0.000163016      0.000163016      0.000193742      
11.07       7.0596e-05      7.0596e-05      7.42883e-05      0.000162764      0.000162764      0.000193461      
11.075       7.05023e-05      7.05023e-05      7.41911e-05      0.000162513      0.000162513      0.00019318      
11.08       7.04088e-05      7.04088e-05      7.40942e-05      0.000162262      0.000162262      0.000192901      
11.085       7.03155e-05      7.03155e-05      7.39975e-05      0.000162013      0.000162013      0.000192622      
11.09       7.02225e-05      7.02225e-05      7.3901e-05      0.000161763      0.000161763      0.000192343      
11.095       7.01297e-05      7.01297e-05      7.38046e-05      0.000161515      0.000161515      0.000192065      
11.1       7.0037e-05      7.0037e-05      7.37085e-05      0.000161267      0.000161267      0.000191788      
11.105       6.99446e-05      6.99446e-05      7.36126e-05      0.000161019      0.000161019      0.000191511      
11.11       6.98524e-05      6.98524e-05      7.35169e-05      0.000160772      0.000160772      0.000191235      
11.115       6.97605e-05      6.97605e-05      7.34214e-05      0.000160526      0.000160526      0.00019096      
11.12       6.96687e-05      6.96687e-05      7.33261e-05      0.000160281      0.000160281      0.000190685      
11.125       6.95771e-05      6.95771e-05      7.3231e-05      0.000160036      0.000160036      0.000190411      
11.13       6.94858e-05      6.94858e-05      7.31362e-05      0.000159791      0.000159791      0.000190137      
11.135       6.93947e-05      6.93947e-05      7.30415e-05      0.000159547      0.000159547      0.000189864      
11.14       6.93037e-05      6.93037e-05      7.2947e-05      0.000159304      0.000159304      0.000189592      
11.145       6.9213e-05      6.9213e-05      7.28527e-05      0.000159062      0.000159062      0.00018932      
11.15       6.91225e-05      6.91225e-05      7.27586e-05      0.00015882      0.00015882      0.000189049      
11.155       6.90322e-05      6.90322e-05      7.26647e-05      0.000158578      0.000158578      0.000188778      
11.16       6.89421e-05      6.89421e-05      7.2571e-05      0.000158338      0.000158338      0.000188508      
11.165       6.88522e-05      6.88522e-05      7.24775e-05      0.000158097      0.000158097      0.000188239      
11.17       6.87625e-05      6.87625e-05      7.23842e-05      0.000157858      0.000157858      0.00018797      
11.175       6.8673e-05      6.8673e-05      7.22911e-05      0.000157619      0.000157619      0.000187702      
11.18       6.85837e-05      6.85837e-05      7.21982e-05      0.00015738      0.00015738      0.000187434      
11.185       6.84946e-05      6.84946e-05      7.21055e-05      0.000157142      0.000157142      0.000187167      
11.19       6.84057e-05      6.84057e-05      7.2013e-05      0.000156905      0.000156905      0.000186901      
11.195       6.83171e-05      6.83171e-05      7.19207e-05      0.000156668      0.000156668      0.000186635      
11.2       6.82286e-05      6.82286e-05      7.18286e-05      0.000156432      0.000156432      0.000186369      
11.205       6.81403e-05      6.81403e-05      7.17367e-05      0.000156197      0.000156197      0.000186105      
11.21       6.80522e-05      6.80522e-05      7.16449e-05      0.000155962      0.000155962      0.00018584      
11.215       6.79643e-05      6.79643e-05      7.15534e-05      0.000155727      0.000155727      0.000185577      
11.22       6.78766e-05      6.78766e-05      7.1462e-05      0.000155494      0.000155494      0.000185314      
11.225       6.77891e-05      6.77891e-05      7.13709e-05      0.00015526      0.00015526      0.000185051      
11.23       6.77019e-05      6.77019e-05      7.12799e-05      0.000155028      0.000155028      0.000184789      
11.235       6.76148e-05      6.76148e-05      7.11891e-05      0.000154795      0.000154795      0.000184528      
11.24       6.75279e-05      6.75279e-05      7.10985e-05      0.000154564      0.000154564      0.000184267      
11.245       6.74412e-05      6.74412e-05      7.10081e-05      0.000154333      0.000154333      0.000184007      
11.25       6.73546e-05      6.73546e-05      7.09179e-05      0.000154102      0.000154102      0.000183747      
11.255       6.72683e-05      6.72683e-05      7.08279e-05      0.000153872      0.000153872      0.000183488      
11.26       6.71822e-05      6.71822e-05      7.07381e-05      0.000153643      0.000153643      0.00018323      
11.265       6.70963e-05      6.70963e-05      7.06484e-05      0.000153414      0.000153414      0.000182972      
11.27       6.70105e-05      6.70105e-05      7.05589e-05      0.000153186      0.000153186      0.000182715      
11.275       6.6925e-05      6.6925e-05      7.04697e-05      0.000152958      0.000152958      0.000182458      
11.28       6.68396e-05      6.68396e-05      7.03806e-05      0.000152731      0.000152731      0.000182201      
11.285       6.67545e-05      6.67545e-05      7.02917e-05      0.000152505      0.000152505      0.000181946      
11.29       6.66695e-05      6.66695e-05      7.02029e-05      0.000152278      0.000152278      0.00018169      
11.295       6.65847e-05      6.65847e-05      7.01144e-05      0.000152053      0.000152053      0.000181436      
11.3       6.65001e-05      6.65001e-05      7.0026e-05      0.000151828      0.000151828      0.000181182      
11.305       6.64157e-05      6.64157e-05      6.99379e-05      0.000151603      0.000151603      0.000180928      
11.31       6.63315e-05      6.63315e-05      6.98499e-05      0.00015138      0.00015138      0.000180675      
11.315       6.62474e-05      6.62474e-05      6.97621e-05      0.000151156      0.000151156      0.000180423      
11.32       6.61636e-05      6.61636e-05      6.96744e-05      0.000150933      0.000150933      0.000180171      
11.325       6.60799e-05      6.60799e-05      6.9587e-05      0.000150711      0.000150711      0.000179919      
11.33       6.59964e-05      6.59964e-05      6.94997e-05      0.000150489      0.000150489      0.000179668      
11.335       6.59131e-05      6.59131e-05      6.94126e-05      0.000150268      0.000150268      0.000179418      
11.34       6.583e-05      6.583e-05      6.93257e-05      0.000150047      0.000150047      0.000179168      
11.345       6.57471e-05      6.57471e-05      6.9239e-05      0.000149827      0.000149827      0.000178919      
11.35       6.56643e-05      6.56643e-05      6.91524e-05      0.000149607      0.000149607      0.00017867      
11.355       6.55817e-05      6.55817e-05      6.9066e-05      0.000149388      0.000149388      0.000178422      
